loss,acc,val_loss,val_acc
2.3355797315938784,45.704372,2.4610227527321547,42.52189
2.3386925028535885,45.422325,2.480903115253968,41.743675
2.3370512662985075,45.572083,2.464333718852774,42.52189
2.336342133081759,45.634483,2.4656421836712017,42.290855
2.334088335021997,45.67442,2.4587398832410226,42.570526
2.33130056941852,45.751797,2.467818150260569,42.333416
2.3273732321330916,46.10124,2.461878356766608,42.47933
2.3282017791613985,45.776756,2.4560533302767267,42.69212
2.3288243639583404,46.078773,2.4604711115128337,42.473248
2.325816242077861,45.82418,2.458742250728236,42.540127
2.324433983705295,46.09874,2.458626524019798,42.47933
2.325082874526612,45.901558,2.444661796788761,43.03259
2.32011598824693,45.98892,2.4544181828368963,42.76508
2.319766157922653,46.058804,2.449098193228013,42.91099
2.315269645601035,46.14367,2.4474220544911542,43.00219
2.302116817559678,47.017273,2.446302388428714,43.014347
2.298764927889973,46.695286,2.4500391070480942,42.801556
2.3114055981651283,46.33586,2.442423511108072,43.105545
2.2992866675312906,46.645367,2.448375501985216,42.844116
2.3019635820160276,46.852535,2.448685331567252,42.801556
2.2984499662828903,46.597942,2.449417453331706,42.90491
2.306472675297588,46.63039,2.453969682237054,42.71036
2.302780834249795,46.662838,2.4497127741691203,42.813717
2.301581859207763,46.64287,2.443334168033377,43.099464
2.30038965186372,46.79263,2.4440488356096735,42.92923
2.304757287327093,46.73772,2.4489044359222,42.917072
2.2987636432480127,46.902454,2.443388894838118,43.1481
2.299267202901383,46.77017,2.4459816092183155,42.93531
2.3106560303380315,46.226036,2.4492417671337203,42.72252
2.302049921533932,46.677814,2.4392289530906233,43.23322
2.2971666123920356,47.179512,2.443952737615266,43.044746
2.2977101237248307,46.702774,2.447769297699984,42.92923
2.3006764037159684,46.919926,2.4439582945307867,43.166344
2.291321191543969,47.304314,2.446200405113428,42.862354
2.30046968700025,46.827576,2.445335647939244,43.014347
2.291325435470849,47.266872,2.4422337034796926,43.093384
2.299836159704592,47.067192,2.4422585078250574,43.17242
2.300577253960192,46.685303,2.4425890102460692,43.081226
2.295631734707866,46.800117,2.443489834956158,42.96571
2.2974624525243863,47.1246,2.4401858896596886,43.111626
2.2984211770490335,46.777657,2.444247651656778,43.03259
2.2966704124840684,46.840054,2.4389265617971754,43.2393
2.296192069784902,47.059704,2.4426634075112843,43.056908
2.299903958369368,46.315895,2.4450384944329464,42.953552
