loss,acc,val_loss,val_acc
2.5018032187470993,41.42372,1.9278212451749275,59.727627
1.8815517530273707,61.484123,1.7111613787565714,67.91707
1.6879517643596418,68.730034,1.6150820705213436,72.60457
1.5895208177475122,72.169525,1.500479173103659,75.86333
1.5236959720191103,74.63059,1.4548452086021928,77.23735
1.4681123693149312,76.946884,1.4705888705494803,77.29815
1.4383057155929053,78.077576,1.4198321883316634,79.35919
1.397191154309355,79.68001,1.4344803039201965,78.125
1.3691488115932233,80.71086,1.4240014780356263,78.41683
1.353460558496725,81.26498,1.4029744543454064,79.12816
1.337248471979135,81.77666,1.3728446909425787,80.34412
1.311529658472957,82.88738,1.3722446312700265,80.17388
1.2956195075671895,83.39656,1.3689988007341378,81.1892
1.2809143540577386,84.1254,1.337649532097323,82.04037
1.2721698493622362,84.382484,1.3273152523467513,81.83366
1.262222509414624,84.83926,1.3059782782417326,82.59971
1.2504364055947375,85.19369,1.3371213943577926,81.50535
1.2373852885950107,85.58806,1.3344832266814979,81.51751
1.2308145201625154,85.82518,1.306929423419418,83.22592
1.2277994350122567,86.15465,1.3055771619429384,82.915855
1.2159757572241103,86.51408,1.2897112276767477,83.34144
1.2077385903166507,86.58896,1.3204473238510843,82.2106
1.1991914215560158,87.0657,1.2727985961891797,83.90078
1.195054635453148,87.350235,1.2754614002973652,83.76702
1.1921410561560062,87.13309,1.2752376108317987,83.69407
1.1882418909202368,87.37021,1.28433035111149,83.651505
1.177880327255962,88.009186,1.271381615200859,84.10749
1.1740409290066922,87.996704,1.2698590787932102,83.736626
1.1682572741858877,88.25379,1.2817147947007117,83.60287
1.1652765951979274,88.436005,1.2592989677121202,84.466194
1.163113675940151,88.565796,1.2834375554021695,83.55423
1.155151212653413,88.76547,1.2929409607839029,83.22592
1.1523062164981526,88.85284,1.2562567271611107,84.25948
1.1544350658933196,88.82288,1.2717772965765184,83.864296
1.1470488203219331,88.94269,1.272221406378171,83.864296
1.1445385413809706,89.069984,1.2558796280552904,84.10749
1.136839462354922,89.406944,1.2670529672607838,84.198685
1.136444308315984,89.47434,1.2645765559218738,84.15005
1.1338277194446649,89.56919,1.2676943464037973,83.529915
1.130437796013043,89.58666,1.2559505972416949,84.4966
1.1292733486277609,89.58666,1.2587783582479573,84.18045
1.1267349977081957,89.75888,1.242662431664968,85.12281
1.1241785309756527,89.801315,1.2630415658542617,84.11357
1.119850713414506,90.23063,1.2629210775000577,84.06493
1.1168358209795846,90.11332,1.259121737127638,84.38108
1.1138145615117618,90.295525,1.2598804659880554,84.62427
